deviceid,appversion,timestamp,id,cpuoccupancy,vss,rss
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,332,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,333,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,334,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,335,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,336,1,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,337,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,338,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,339,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,340,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,341,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,342,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,343,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,344,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,345,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,346,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,347,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,348,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,349,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,350,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,351,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,352,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,353,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,354,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,355,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,356,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,357,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,358,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,359,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,360,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,361,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,362,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,363,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,364,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,365,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,366,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,367,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,368,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,369,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,370,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,371,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,372,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,373,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,374,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,375,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,376,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,377,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,378,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,379,0,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,380,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,381,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,382,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,383,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,384,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,385,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,386,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,387,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,388,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,389,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,390,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,391,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,392,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,393,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,394,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,395,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,396,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,397,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,398,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,399,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,400,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,401,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,402,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,403,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,404,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,405,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,406,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,407,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,408,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,409,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,410,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,411,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,412,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,413,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,414,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,415,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,416,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,417,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,418,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,419,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,420,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,421,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,422,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,423,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,424,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,425,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,426,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,427,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,428,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,429,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,430,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,431,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,432,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,433,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,434,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,435,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,436,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,437,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,438,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,439,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,440,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,441,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,442,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,443,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,444,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,445,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,446,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,447,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,448,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,449,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,450,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,451,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,452,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,453,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,454,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,455,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,456,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,457,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,458,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,459,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,460,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,461,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,462,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,463,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,464,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,465,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,466,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,467,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,468,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,469,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,470,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,471,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,472,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,473,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,474,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,475,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,476,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,477,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,478,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,479,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,480,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,481,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,482,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,483,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,484,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,485,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,486,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,487,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,488,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,489,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,490,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,491,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,492,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,493,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,494,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,495,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,496,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,497,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,498,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,499,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,500,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,501,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,502,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,503,0,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-20 10:21:12,504,0,1763780,134032
