deviceid,appversion,timestamp,id,vss,rss
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,349,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,350,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,351,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,352,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,353,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,354,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,355,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,356,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,357,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,358,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,359,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,360,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,361,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,362,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,363,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,364,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,365,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,366,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,367,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,368,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,369,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,370,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,371,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,372,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,373,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,374,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,375,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,376,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,377,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,378,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,379,1765900,133748
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,380,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,381,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,382,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,383,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,384,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,385,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,386,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,387,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,388,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,389,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,390,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,391,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,392,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,393,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,394,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,395,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,396,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,397,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,398,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,399,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,400,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,401,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,402,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,403,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,404,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,405,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,406,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,407,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,408,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,409,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,410,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,411,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,412,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,413,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,414,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,415,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,416,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,417,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,418,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,419,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,420,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,421,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,422,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,423,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,424,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,425,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,426,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,427,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,428,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,429,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,430,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,431,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,432,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,433,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,434,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,435,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,436,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,437,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,438,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,439,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,440,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,441,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,442,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,443,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,444,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,445,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,446,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,447,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,448,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,449,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,450,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,451,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,452,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,453,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,454,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,455,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,456,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,457,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,458,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,459,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,460,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,461,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,462,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,463,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,464,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,465,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,466,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,467,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,468,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,469,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,470,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,471,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,472,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,473,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,474,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,475,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,476,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,477,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,478,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,479,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,480,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,481,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,482,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,483,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,484,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,485,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,486,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,487,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,488,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,489,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,490,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,491,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,492,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,493,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,494,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,495,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,496,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,497,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,498,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,499,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,500,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,501,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,502,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,503,1763780,134032
810EBM32TZ4K,V1.0.0,2019-03-14 17:41:46,504,1763780,134032
